# Written on 11Apr2024 at 15:14:19 
# Input file comment: k-mesh for interpolation of KRrBr2
#  Kpt_idx  K_x (1/ang)       K_y (1/ang)        K_z (1/ang)       Energy (eV)      EnergyDer_x       EnergyDer_y       EnergyDer_z
        40 -0.4577245798      0.9154491596     -0.4577245798       1.108129230     -0.2230201778       1.176943832     -0.2230194508    
        40 -0.4577245798      0.9154491596     -0.4577245798       1.341837179      0.9694897674      0.7918417934E-01  0.9694907087    
        40 -0.4577245798      0.9154491596     -0.4577245798       1.432592176     -0.6052093589      0.1203980264     -0.6052082299    
        40 -0.4577245798      0.9154491596     -0.4577245798       1.452081122      0.5679615991     -0.1525920321      0.5679623004    
        40 -0.4577245798      0.9154491596     -0.4577245798       1.708642879      -1.005445142     -0.1216627560E-01  -1.005444781    
        40 -0.4577245798      0.9154491596     -0.4577245798       1.992785536      0.1349836240      -1.736645544      0.1349854737    
        41  0.3051497199      0.3051497199      0.3051497199       1.359309810      0.2699270121      0.6459270142       1.026491537    
        41  0.3051497199      0.3051497199      0.3051497199       1.359310243       1.024972848      0.6489789413      0.2684033092    
        41  0.3051497199      0.3051497199      0.3051497199       1.364289130      0.2419319658      0.2419331906      0.2419387295    
        41  0.3051497199      0.3051497199      0.3051497199       1.476975863     -0.3940831858     -0.3940822457     -0.3940845854    
        41  0.3051497199      0.3051497199      0.3051497199       1.704318522      -1.147681859     -0.8264081715     -0.8522797139E-01
        41  0.3051497199      0.3051497199      0.3051497199       1.704318849     -0.2251928599     -0.5464748583      -1.287650440    
        42  0.2288622899      0.3814371498      0.2288622899       1.204983783      0.6044219851     -0.3383845915      0.6044214444    
        42  0.2288622899      0.3814371498      0.2288622899       1.249154631      0.7195996192      0.2255777945      0.7195968860    
        42  0.2288622899      0.3814371498      0.2288622899       1.315946106      0.3801800848      -2.418437961      0.3801837297    
        42  0.2288622899      0.3814371498      0.2288622899       1.568287390     -0.1575043303       2.363967812     -0.1575047516    
        42  0.2288622899      0.3814371498      0.2288622899       1.829958044      -1.033220859      0.4045474165      -1.033217384    
        42  0.2288622899      0.3814371498      0.2288622899       1.853576833     -0.9708010279     -0.4954647528E-01 -0.9707997115    
        43  0.1525748599      0.4577245798      0.1525748599       1.063385569      0.4093593321      -2.456284465      0.4093614123    
        43  0.1525748599      0.4577245798      0.1525748599       1.129129885      0.2265374374     -0.2137366746E-01  0.2265375070    
        43  0.1525748599      0.4577245798      0.1525748599       1.175698384      0.4861063694      0.2611140411      0.4861024768    
        43  0.1525748599      0.4577245798      0.1525748599       1.776296479     -0.9788054152E-01   2.554135485     -0.9788337870E-01
        43  0.1525748599      0.4577245798      0.1525748599       1.984514065     -0.7667860114     -0.4597567662E-01 -0.7667839036    
        43  0.1525748599      0.4577245798      0.1525748599       1.994447120     -0.7192885880      0.2542122917     -0.7192860176    
        44  0.7628742997E-01  0.5340120098      0.7628742997E-01  0.8341648055      0.2720488364      -2.090547543      0.2720468820    
        44  0.7628742997E-01  0.5340120098      0.7628742997E-01   1.121382695      0.5144939310E-02  0.1795014327      0.5146581067E-02
        44  0.7628742997E-01  0.5340120098      0.7628742997E-01   1.139982112      0.2404008106      0.2472878532      0.2403994485    
        44  0.7628742997E-01  0.5340120098      0.7628742997E-01   1.982320283     -0.6995874293E-01   2.452809021     -0.6995990271E-01
        44  0.7628742997E-01  0.5340120098      0.7628742997E-01   2.073352108     -0.4232502918     -0.4328911576E-01 -0.4232495544    
        44  0.7628742997E-01  0.5340120098      0.7628742997E-01   2.082487806     -0.3088422356      0.3084696387E-01 -0.3088435966    
        45   0.000000000      0.6102994398       0.000000000      0.6745780792      0.8062937778E-06  -1.481242402      0.2198185482E-05
        45   0.000000000      0.6102994398       0.000000000       1.138577123      0.4934742325E-05  0.1866636312     -0.4575087226E-05
        45   0.000000000      0.6102994398       0.000000000       1.138577207     -0.6935924089E-05  0.1866638267     -0.5589845451E-05
        45   0.000000000      0.6102994398       0.000000000       2.103117422     -0.7030698521E-05 -0.3522728564E-01  0.4277271455E-05
        45   0.000000000      0.6102994398       0.000000000       2.103117472      0.5698663630E-05 -0.3522763762E-01  0.4342468132E-05
        45   0.000000000      0.6102994398       0.000000000       2.159426384     -0.1116361147E-05   1.952161860      0.7578889211E-06
        46 -0.7628742997E-01  0.6865868697     -0.7628742997E-01  0.6144918819     -0.3299134259     -0.7425408660     -0.3299138512    
        46 -0.7628742997E-01  0.6865868697     -0.7628742997E-01   1.140896510      0.1028404991      0.6816886616E-01  0.1028406777    
        46 -0.7628742997E-01  0.6865868697     -0.7628742997E-01   1.167140972     -0.2298550284      0.9587312396E-01 -0.2298579576    
        46 -0.7628742997E-01  0.6865868697     -0.7628742997E-01   2.068126495      0.4242865673     -0.2012702635E-01  0.4242906533    
        46 -0.7628742997E-01  0.6865868697     -0.7628742997E-01   2.085121284      0.2104422337      0.8230729204E-02  0.2104419692    
        46 -0.7628742997E-01  0.6865868697     -0.7628742997E-01   2.266554785      0.1336049774       1.059722345      0.1336025269    
        47 -0.1525748599      0.7628742997     -0.1525748599      0.6589572360     -0.6003943510     -0.1031767191E-05 -0.6003941362    
        47 -0.1525748599      0.7628742997     -0.1525748599       1.123600588      0.1162397015      0.2572794363E-05  0.1162408613    
        47 -0.1525748599      0.7628742997     -0.1525748599       1.222717792     -0.4497745623     -0.1115930150E-05 -0.4497728303    
        47 -0.1525748599      0.7628742997     -0.1525748599       1.974263810      0.7791337456     -0.1116511699E-05  0.7791363140    
        47 -0.1525748599      0.7628742997     -0.1525748599       2.038522633      0.4253541589      0.3820045911E-06  0.4253571319    
        47 -0.1525748599      0.7628742997     -0.1525748599       2.277164230      0.2465898177      0.9706586229E-06  0.2465879588    
        48 -0.2288622899      0.8391617297     -0.2288622899      0.7875078319     -0.7176139789      0.6558585748     -0.7176107089    
        48 -0.2288622899      0.8391617297     -0.2288622899       1.121588023     -0.8674754497E-01  0.1162434361     -0.8674913623E-01
        48 -0.2288622899      0.8391617297     -0.2288622899       1.304227194     -0.6569641210     -0.7848674024E-01 -0.6569664938    
        48 -0.2288622899      0.8391617297     -0.2288622899       1.836738007       1.014521524      0.3059138111E-01   1.014524998    
        48 -0.2288622899      0.8391617297     -0.2288622899       1.946651870      0.7169136387     -0.1787608044      0.7169162059    
        48 -0.2288622899      0.8391617297     -0.2288622899       2.198512067      0.2728663628     -0.9643023772      0.2728661334    
        49 -0.3051497199      0.9154491596     -0.3051497199      0.9660248475     -0.6586534653       1.199218076     -0.6586536406    
        49 -0.3051497199      0.9154491596     -0.3051497199       1.181297795     -0.4690121776      0.3902549082     -0.4690108392    
        49 -0.3051497199      0.9154491596     -0.3051497199       1.409850378     -0.8197830291     -0.1350589495     -0.8197825905    
        49 -0.3051497199      0.9154491596     -0.3051497199       1.678083391       1.087891357      0.9011760249E-01   1.087889825    
        49 -0.3051497199      0.9154491596     -0.3051497199       1.789041537       1.009498775     -0.4744194713       1.009500710    
        49 -0.3051497199      0.9154491596     -0.3051497199       2.054941308      0.2511429138      -1.707515491      0.2511475384    
        50 -0.3814371498      0.9917365896     -0.3814371498       1.162721459     -0.4771409981       1.651241330     -0.4771411998    
        50 -0.3814371498      0.9917365896     -0.3814371498       1.322997713     -0.8319406380      0.6196700394     -0.8319392504    
        50 -0.3814371498      0.9917365896     -0.3814371498       1.483043698      0.4422517415     -0.7354708826E-01  0.4422530044    
        50 -0.3814371498      0.9917365896     -0.3814371498       1.575115006     -0.3505497013      0.8483569023E-01 -0.3506496707    
        50 -0.3814371498      0.9917365896     -0.3814371498       1.578537474       1.116024189     -0.6634694294       1.116122530    
        50 -0.3814371498      0.9917365896     -0.3814371498       1.868292034      0.2148405138      -2.181128112      0.2148432400    
        51  0.3814371498      0.3814371498      0.3814371498       1.394582176      0.1916296573E-05  0.1626265855E-05 -0.2134188519E-05
        51  0.3814371498      0.3814371498      0.3814371498       1.429040290     -0.2376274736E-05 -0.6072427047E-05  0.6003315920E-05
        51  0.3814371498      0.3814371498      0.3814371498       1.477011394      0.4756669252E-05 -0.3973846004E-06 -0.4896988743E-05
        51  0.3814371498      0.3814371498      0.3814371498       1.477012074     -0.3158102737E-05  0.2352539233E-05 -0.3437108161E-05
        51  0.3814371498      0.3814371498      0.3814371498       1.582137511      0.1895834304E-05  0.1825953372E-05  0.1968219024E-05
        51  0.3814371498      0.3814371498      0.3814371498       1.582138063     -0.9043988690E-06  0.4863955188E-06  0.2512561527E-05
        52  0.3051497199      0.4577245798      0.3051497199       1.220825317      0.5584792222      -2.027478081      0.5584757863    
        52  0.3051497199      0.4577245798      0.3051497199       1.262111271      0.6548439893     -0.6348091738      0.6548416583    
        52  0.3051497199      0.4577245798      0.3051497199       1.384737902      0.8347769467      0.1781232250      0.8347779824    
        52  0.3051497199      0.4577245798      0.3051497199       1.683051303     -0.8728250314       1.235527660     -0.8728451870    
        52  0.3051497199      0.4577245798      0.3051497199       1.693201795      -1.030738417     -0.9425650747E-01  -1.030720438    
        52  0.3051497199      0.4577245798      0.3051497199       1.741916783     -0.4725715275       1.789276973     -0.4725739975    
        53  0.2288622899      0.5340120098      0.2288622899      0.9803562205      0.6235299113      -1.821710239      0.6235276253    
        53  0.2288622899      0.5340120098      0.2288622899       1.154337912      0.2807234205     -0.2961943164      0.2807216795    
        53  0.2288622899      0.5340120098      0.2288622899       1.282406252      0.6769835970      0.1951589591      0.6769872690    
        53  0.2288622899      0.5340120098      0.2288622899       1.844529121     -0.9936513204     -0.6322106097E-01 -0.9936546089    
        53  0.2288622899      0.5340120098      0.2288622899       1.892057172     -0.8299316481      0.6786760288     -0.8299331070    
        53  0.2288622899      0.5340120098      0.2288622899       1.943678961     -0.2621761898       2.016038477     -0.2621749060    
        54  0.1525748599      0.6102994398      0.1525748599      0.7654341566      0.5538370219      -1.373025078      0.5538361654    
        54  0.1525748599      0.6102994398      0.1525748599       1.125468553     -0.2007829703E-01 -0.2206479056E-01 -0.2007450344E-01
        54  0.1525748599      0.6102994398      0.1525748599       1.209514102      0.4591180106      0.1662463874      0.4591189685    
        54  0.1525748599      0.6102994398      0.1525748599       1.977546355     -0.7749059540     -0.3930841732E-01 -0.7749084035    
        54  0.1525748599      0.6102994398      0.1525748599       2.025820140     -0.5153946705      0.1673610348     -0.5153946442    
        54  0.1525748599      0.6102994398      0.1525748599       2.128083002     -0.1951878141       1.821521880     -0.1951857036    
        55  0.7628742997E-01  0.6865868697      0.7628742997E-01  0.6144918798      0.3299112362     -0.7425425354      0.3299108669    
        55  0.7628742997E-01  0.6865868697      0.7628742997E-01   1.140896520     -0.1028338549      0.6816975684E-01 -0.1028326341    
        55  0.7628742997E-01  0.6865868697      0.7628742997E-01   1.167141011      0.2298591082      0.9587232364E-01  0.2298593956    
        55  0.7628742997E-01  0.6865868697      0.7628742997E-01   2.068126449     -0.4242921880     -0.2012657710E-01 -0.4242893164    
        55  0.7628742997E-01  0.6865868697      0.7628742997E-01   2.085121287     -0.2104462531      0.8233162053E-02 -0.2104472304    
